,EMPLOYEE_ID,RATINGS_2021,JOB_FAMILY_GROUP,MANAGER_ID,GENDER,TERMINATION_TYPE,STATUS,JOB_PROFILE_NAME,JOB_FAMILY_DESC,WORK_ADDRESS_COUNTRY,engagement_score,risk_score,Promotional_Opportunities,Relationship_with_manager
0,1010346.0,On Track,Information Technology,1255564.0,Male,None,Active,Senior Manager - IT Product Support,IT PRODUCT SUPPORT,United States of America,88,0.5068796317643516,-9999.0,-9999.0
1,1021527.0,Stand Out,Real Estate & Facilities,797701.0,Female,None,Active,Lead Coordinator - Facilities,FACILITIES,Singapore,17,0.3088819077648855,-9999.0,-9999.0
2,580024.0,On Track,Information Technology,868655.0,Female,None,Active,Leader - IT Management,IT MANAGEMENT,United States of America,15,0.3677729559751613,-9999.0,-9999.0
3,580101.0,On Track,Information Technology,511341.0,Female,None,Active,Specialist - IT Product Support,IT PRODUCT SUPPORT,United States of America,58,0.4680856189093079,-9999.0,-9999.0
4,1020777.0,Stand Out,Information Technology,613001.0,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,Colombia,39,0.2309378596534288,-9999.0,-9999.0
5,1097687.0,Stand Out,Information Technology,1082891.0,Male,None,Active,Senior Manager - Systems Administration,SYSTEMS ADMINISTRATION,United Kingdom,50,0.2261342772144389,-9999.0,-9999.0
6,1097705.0,On Track,Finance,1220421.0,Male,None,Active,Senior Manager - Tax Advisory,TAX ADVISORY,Argentina,92,0.1679221488137288,-9999.0,-9999.0
7,1097096.0,On Track,Finance,1118911.0,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Poland,8,0.365052785748813,-9999.0,-9999.0
8,1109235.0,Stand Out,Information Technology,816859.0,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United Kingdom,74,0.7951733578378201,-9999.0,-9999.0
9,1109236.0,On Track,Information Technology,1106219.0,Male,None,Active,Specialist - IT Product Management,IT PRODUCT MANAGEMENT,United Kingdom,75,0.4435423790997722,-9999.0,-9999.0
10,1199760.0,On Track,Finance,1187796.0,Female,None,Active,Senior Analyst - Treasury Operations,TREASURY OPERATIONS,United States of America,46,0.550174055394523,-9999.0,-9999.0
11,1199592.0,On Track,Information Technology,783093.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Spain,2,0.5710334014611849,-9999.0,-9999.0
12,1191776.0,On Track,Finance,1113118.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Poland,39,0.289218949013012,-9999.0,-9999.0
13,1199817.0,Stand Out,Human Resources,1272527.0,Female,None,Active,Senior Talent Acquisition Consultant,TALENT ACQUISITION,Singapore,19,0.2193361958468007,-9999.0,-9999.0
14,1096930.0,Off Track,Finance,1210232.0,Male,None,Active,Senior Auditor I,INTERNAL AUDIT,United Kingdom,30,0.9180594598450555,-9999.0,-9999.0
15,579792.0,On Track,Finance,849028.0,Male,None,Active,Senior Leader - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,58,0.6674961482378882,-9999.0,-9999.0
16,805777.0,On Track,Human Resources,644766.0,Female,None,Active,Expert HR Business Partner,HR BUSINESS PARTNERS,Canada,43,0.1307067272268127,-9999.0,-9999.0
17,1021348.0,On Track,Information Technology,791354.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,India,15,0.6689075909205352,-9999.0,-9999.0
18,648536.0,On Track,Information Technology,588924.0,Male,None,Active,Lead Specialist - IT Risk Management,IT RISK MANAGEMENT,Canada,75,0.2770775427307683,-9999.0,-9999.0
19,1191814.0,Stand Out,Finance,1118911.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Poland,8,0.3691215511004726,-9999.0,-9999.0
20,645702.0,Stand Out,Information Technology,620916.0,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,14,0.4687174811293136,-9999.0,-9999.0
21,1199828.0,On Track,Finance,796686.0,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Mexico,44,0.6473740294774075,-9999.0,-9999.0
22,1199336.0,On Track,Human Resources,1040544.0,Female,None,Active,HRSS Operations Associate,HR SHARED SERVICES OPERATIONS,Philippines,98,0.4118795860739354,-9999.0,-9999.0
23,1192016.0,On Track,Finance,1061183.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Panama,37,0.5859693332936682,-9999.0,-9999.0
24,1109010.0,Stand Out,Information Technology,1106219.0,Female,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,United Kingdom,75,0.4210621783258421,-9999.0,-9999.0
25,645857.0,On Track,Human Resources,1194610.0,Female,None,Active,HR Manager II,REGIONAL HR,Canada,55,0.3849948582090446,-9999.0,-9999.0
26,645803.0,Stand Out,Finance,643779.0,Female,None,Active,Accounting Supervisor,GENERAL ACCOUNTING,United States of America,56,0.4275744457162968,-9999.0,-9999.0
27,1020728.0,On Track,Real Estate & Facilities,1054483.0,Male,None,Active,Senior Specialist - Facilities,FACILITIES,India,23,0.2761671909047756,-9999.0,-9999.0
28,806349.0,Stand Out,Information Technology,867874.0,Female,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,United Kingdom,72,0.7582857209271641,-9999.0,-9999.0
29,646317.0,On Track,Information Technology,704685.0,Female,None,Active,Senior IT Project Manager,IT PROJECT MANAGEMENT,United States of America,7,0.4127882572970683,-9999.0,-9999.0
30,646320.0,Off Track,Finance,1102107.0,Male,None,Active,Senior Analyst - Accounting Operations,ACCOUNTING OPERATIONS,United States of America,38,0.8946282234377437,-9999.0,-9999.0
31,1199440.0,On Track,Finance,855702.0,Male,None,Active,Senior Leader - FP&A,FINANCIAL PLANNING & ANALYSIS,United Kingdom,77,0.6194598391639454,-9999.0,-9999.0
32,1191990.0,On Track,Finance,764731.0,Male,None,Active,Senior Specialist - Financial Controls,FINANCIAL CONTROLS,United Kingdom,49,0.2996053128730229,1.0,1.0
33,646076.0,On Track,Information Technology,587877.0,Male,None,Active,Senior Manager - IT Quality Assurance,IT QUALITY & ASSURANCE TESTING,United States of America,10,0.8270885662205185,-9999.0,-9999.0
34,646107.0,On Track,Information Technology,110949.0,Male,None,Active,Specialist - Telecommunications,TELECOMMUNICATIONS,United States of America,6,0.4704890610397889,-9999.0,-9999.0
35,581408.0,Stand Out,Real Estate & Facilities,597773.0,Male,None,Active,Senior Manager - Facilities,FACILITIES,United States of America,25,0.3571208711240737,-9999.0,-9999.0
36,1192012.0,Stand Out,Human Resources,1106305.0,Female,None,Active,Talent Acquisition Consultant,TALENT ACQUISITION,Mexico,65,0.3229712659991571,-9999.0,-9999.0
37,1097681.0,On Track,Finance,1095537.0,Female,None,Active,Accountant,GENERAL ACCOUNTING,United Arab Emirates,43,0.402014136620043,-9999.0,-9999.0
38,580465.0,On Track,Information Technology,705672.0,Male,None,Active,Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,32,0.4752500125980275,-9999.0,-9999.0
39,1097270.0,On Track,Human Resources,1160965.0,Female,None,Active,HR Manager,HR BUSINESS PARTNERS,United Kingdom,18,0.3881573297078139,-9999.0,-9999.0
40,1021257.0,On Track,Information Technology,1020968.0,Male,None,Active,Specialist - Access Management,ACCESS MANAGEMENT,United Kingdom,54,0.4357953629450757,-9999.0,-9999.0
41,1021258.0,Stand Out,Information Technology,510501.0,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United Kingdom,7,0.3496626149323606,-9999.0,-9999.0
42,648094.0,Stand Out,Information Technology,813178.0,Male,None,Active,Leader - IT Management,IT MANAGEMENT,United States of America,38,0.1947175132519833,-9999.0,-9999.0
43,648141.0,Stand Out,Finance,642488.0,Female,None,Active,Director - Accounting Operations,ACCOUNTING OPERATIONS,United States of America,15,0.2601765903165101,-9999.0,-9999.0
44,580267.0,On Track,Office & Business Administration Services,580937.0,Female,None,Active,Senior Administrative Coordinator,EXECUTIVE/ADMINISTRATIVE ASSISTANTS,United States of America,51,0.4366883462318916,-9999.0,-9999.0
45,1199716.0,On Track,Information Technology,1038279.0,Male,None,Active,Senior Analyst - IT Product Support,IT PRODUCT SUPPORT,India,32,0.371778756869543,-9999.0,-9999.0
46,580269.0,Stand Out,Information Technology,1106543.0,Female,None,Active,Senior Manager - IT Messaging,IT MESSAGING OPERATIONS,United States of America,30,0.3680205171966823,-9999.0,-9999.0
47,805984.0,On Track,Finance,1261882.0,Male,None,Active,Sub-Region Controller I,GENERAL ACCOUNTING,United Kingdom,89,0.1830506121008787,-9999.0,-9999.0
48,1199687.0,On Track,Office & Business Administration Services,1172865.0,Female,None,Active,Administrative Coordinator,EXECUTIVE/ADMINISTRATIVE ASSISTANTS,India,9,0.3898124318854122,-9999.0,-9999.0
49,1098609.0,Not Rated,Information Technology,1012427.0,Female,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,Canada,70,0.8266135371266417,-9999.0,-9999.0
50,643182.0,On Track,Information Technology,1022406.0,Female,None,Active,Senior Manager - Asset Management,ASSET MANAGEMENT,United States of America,26,0.3177703019172576,-9999.0,-9999.0
51,1011016.0,On Track,Information Technology,1180570.0,Male,None,Active,Lead Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,43,0.3077633027175923,-9999.0,-9999.0
52,643446.0,On Track,Finance,651579.0,Female,None,Active,Associate Accountant,GENERAL ACCOUNTING,Canada,28,0.3205000404546785,-9999.0,-9999.0
53,583074.0,On Track,Information Technology,762339.0,Female,None,Active,Senior Manager - IT Business Analysis,BUSINESS ANALYSIS,United States of America,6,0.3792678343997311,-9999.0,-9999.0
54,1010683.0,On Track,Finance,832668.0,Female,None,Active,Specialist - Finance Business Partner,FP&A-FINANCE BUSINESS PARTNERS,United Kingdom,42,0.3943206006315372,2.0,-1.0
55,1191852.0,Stand Out,Information Technology,1035472.0,Female,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,64,0.4258304054700546,-9999.0,-9999.0
56,1098597.0,Stand Out,Finance,862409.0,Female,None,Active,Sub-Region Controller I,GENERAL ACCOUNTING,United Kingdom,40,0.2736615834688987,-9999.0,-9999.0
57,1098595.0,On Track,Human Resources,850234.0,Female,None,Active,Senior Corporate Social Responsibility Specialist,CORPORATE SOCIAL RESPONSIBILITY,United Kingdom,44,0.2272773933313067,-9999.0,-9999.0
58,643318.0,On Track,"Legal, Compliance & Risk",580937.0,Male,None,Active,Assistant General Counsel,ATTORNEYS,United States of America,51,0.2793445620918616,-9999.0,-9999.0
59,580300.0,On Track,Information Technology,1100759.0,Male,None,Active,Senior Specialist - Network Engineering,IT NETWORK ENGINEERING,United States of America,53,0.4351092938907496,-9999.0,-9999.0
60,1097008.0,Stand Out,"Legal, Compliance & Risk",1048772.0,Male,None,Active,Assistant General Counsel,ATTORNEYS,Singapore,41,0.1011813852158328,-9999.0,-9999.0
61,648787.0,On Track,Information Technology,1223153.0,Male,None,Active,Senior Manager - Applications Development,APPLICATIONS DEVELOPMENT,Canada,6,0.6433205270991523,-9999.0,-9999.0
62,1191873.0,Stand Out,Information Technology,1194247.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,New Zealand,42,0.4060206307852918,-9999.0,-9999.0
63,647470.0,On Track,Information Technology,621514.0,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,41,0.4597806466456643,-9999.0,-9999.0
64,1109161.0,On Track,Information Technology,509499.0,Male,None,Active,Specialist - IT Product Support,IT PRODUCT SUPPORT,United Kingdom,3,0.4532596966038574,-9999.0,-9999.0
65,647496.0,On Track,Human Resources,753324.0,Female,None,Active,Lead Compensation Specialist,COMPENSATION,Canada,70,0.3319401509888378,-9999.0,-9999.0
66,648778.0,On Track,Information Technology,818546.0,Male,None,Active,Leader - IT Project Management,IT PROJECT MANAGEMENT,Canada,24,0.2547672071652753,-9999.0,-9999.0
67,648779.0,Stand Out,Information Technology,1190232.0,Male,None,Active,Senior Manager - Information Technology,IT MANAGEMENT,Canada,16,0.0505687198111903,-9999.0,-9999.0
68,1199806.0,On Track,Finance,1008957.0,Female,None,Active,Associate II - Treasury Accounting,TREASURY ACCOUNTING,Mexico,20,0.4899879838560133,-9999.0,-9999.0
69,813887.0,On Track,Information Technology,1217301.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,China,17,0.4838466061368544,-9999.0,-9999.0
70,648733.0,On Track,Finance,1023675.0,Female,None,Active,Accounting Supervisor,GENERAL ACCOUNTING,United States of America,31,0.4862752261211496,-9999.0,-9999.0
71,1109152.0,On Track,Information Technology,1194247.0,Male,None,Active,Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United Kingdom,42,0.453300463529241,-9999.0,-9999.0
72,1097371.0,On Track,Finance,870150.0,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Dominican Republic,65,0.5951075586060565,-9999.0,-9999.0
73,647199.0,On Track,"Legal, Compliance & Risk",638592.0,Female,None,Active,Compliance Officer,COMPLIANCE,United States of America,22,0.4369571213905324,-9999.0,-9999.0
74,647110.0,On Track,Information Technology,873962.0,Male,None,Active,Senior Specialist - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,4,0.3534638339802655,-9999.0,-9999.0
75,647111.0,On Track,Finance,1158342.0,Female,None,Active,Senior Associate - Treasury Accounting,TREASURY ACCOUNTING,United States of America,31,0.5983946951836505,-9999.0,-9999.0
76,580533.0,On Track,Information Technology,1069171.0,Male,None,Active,Lead IT Project Manager,IT PROJECT MANAGEMENT,United States of America,41,0.3280015810943723,-9999.0,-9999.0
77,580665.0,On Track,Information Technology,1013822.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,60,0.4794145181012504,-9999.0,-9999.0
78,1199609.0,On Track,Finance,1178092.0,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,59,0.3956088011771942,1.0,1.0
79,1021526.0,On Track,Information Technology,1177570.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Malaysia,83,0.568655983524626,-9999.0,-9999.0
80,1097312.0,On Track,Information Technology,831051.0,Male,None,Active,Senior Database Administration Specialist,DATABASE ADMINISTRATION,United Kingdom,39,0.4473466781192833,-9999.0,-9999.0
81,1199660.0,Not Rated,Information Technology,1175468.0,Male,None,Active,Manager - IT Project Management,IT PROJECT MANAGEMENT,Singapore,61,-9999.0,-9999.0,-9999.0
82,1021212.0,On Track,Information Technology,617607.0,Male,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,Portugal,67,0.5096728858401072,-9999.0,-9999.0
83,580560.0,On Track,Information Technology,599248.0,Male,None,Active,Senior Specialist - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,75,0.4702353100306034,-9999.0,-9999.0
84,1021131.0,Not Rated,Information Technology,617607.0,Male,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,Portugal,67,0.8367224707780216,-1.0,-1.0
85,647112.0,Stand Out,"Legal, Compliance & Risk",1090582.0,Female,None,Active,Senior Compliance Officer,COMPLIANCE,United States of America,76,0.3402432466542382,-9999.0,-9999.0
86,1010488.0,Stand Out,Information Technology,1079731.0,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Australia,78,0.3977385565342815,-9999.0,-9999.0
87,645839.0,On Track,Finance,1029314.0,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,8,0.6125032196351567,-9999.0,-9999.0
88,647176.0,Stand Out,Information Technology,641251.0,Female,None,Active,Senior Manager - IT Project Management,IT PROJECT MANAGEMENT,United States of America,99,0.3737040222036316,-9999.0,-9999.0
89,1021142.0,On Track,"Legal, Compliance & Risk",776646.0,Male,None,Active,Senior Manager - Compliance,COMPLIANCE,Colombia,46,0.3187167033202357,-9999.0,-9999.0
90,1025315.0,On Track,Information Technology,1251866.0,Female,None,Active,Manager - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,13,0.5000555759090152,-9999.0,-9999.0
91,1190452.0,Stand Out,Human Resources,1258980.0,Female,None,Active,Senior HR Manager,REGIONAL HR,Poland,93,0.1686552540349052,-9999.0,-9999.0
92,572528.0,On Track,Information Technology,1069171.0,Male,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,United States of America,41,0.3376223270290361,-9999.0,-9999.0
93,671081.0,Stand Out,Information Technology,712817.0,Male,None,Active,Senior Leader - IT Management,IT MANAGEMENT,Canada,14,0.0840507249673512,-9999.0,-9999.0
94,1110688.0,On Track,Finance,1175902.0,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,China,50,0.504548351261167,-9999.0,-9999.0
95,1025333.0,Not Rated,Information Technology,791354.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,India,15,0.9455061404109104,-9999.0,-9999.0
96,572270.0,On Track,Information Technology,763367.0,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,95,0.4824901544424188,-9999.0,-9999.0
97,1092567.0,Stand Out,Human Resources,1207049.0,Female,None,Active,People Partner II,PEOPLE ADVISORY,China,18,0.0693152498173018,-9999.0,-9999.0
98,700170.0,On Track,Information Technology,1177785.0,Female,None,Active,Senior Agility Coach,BUSINESS AGILITY,United Kingdom,88,0.3865111520823388,-9999.0,-9999.0
99,700128.0,On Track,Information Technology,818481.0,Male,None,Active,Applications Developer,APPLICATIONS DEVELOPMENT,United Kingdom,34,0.7917750940627439,-9999.0,-9999.0
100,1110575.0,On Track,Information Technology,1207208.0,Female,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,Australia,24,0.4131670004513257,-9999.0,-9999.0
101,1202130.0,On Track,Information Technology,859676.0,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,17,0.4253234572576228,-9999.0,-9999.0
102,1110565.0,On Track,Information Technology,1110227.0,Female,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,Australia,64,0.431157948052428,-9999.0,-9999.0
103,1202123.0,Stand Out,Human Resources,1187955.0,Male,None,Active,HRSS Operations Associate,HR SHARED SERVICES OPERATIONS,Philippines,97,0.3993065076399039,-9999.0,-9999.0
104,572466.0,On Track,Finance,1105398.0,Male,None,Active,Senior Director - Finance Business Partner,FP&A-FINANCE BUSINESS PARTNERS,United States of America,3,0.7239527414657277,-9999.0,-9999.0
105,1092600.0,On Track,Human Resources,1087307.0,Male,None,Active,Talent Acquisition Recruiter,TALENT ACQUISITION,Poland,93,0.2423301617962911,-9999.0,-9999.0
106,1110577.0,On Track,Information Technology,1110227.0,Male,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,Australia,64,0.4492646926403586,-9999.0,-9999.0
107,1190546.0,On Track,Finance,1062911.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Mexico,28,0.6579913261919155,-9999.0,-9999.0
108,1202316.0,On Track,Finance,1150569.0,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,29,0.2480859361566822,-9999.0,-9999.0
109,669932.0,On Track,"Legal, Compliance & Risk",1160709.0,Female,None,Active,Senior Compliance Officer,COMPLIANCE,United States of America,83,0.3359603065576986,-9999.0,-9999.0
110,1025251.0,On Track,"Legal, Compliance & Risk",1178423.0,Female,None,Active,Senior Specialist - Corporate Secretariat,CORPORATE SECRETARIAT,United Kingdom,21,0.2132755039293083,-9999.0,-9999.0
111,1201897.0,Off Track,Finance,1118911.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,United Kingdom,8,0.8710780514321778,-9999.0,-9999.0
112,1190633.0,On Track,Information Technology,1250461.0,Male,None,Active,Supervisor - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Russian Federation,93,0.4084421585525319,-9999.0,-9999.0
113,670896.0,On Track,Information Technology,100234.0,Male,None,Active,Senior Leader - IT Management,IT MANAGEMENT,Canada,79,0.6117690934136054,-9999.0,-9999.0
114,1110492.0,On Track,Information Technology,1238182.0,Male,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,Australia,64,0.3852260630794041,-9999.0,-9999.0
115,1025224.0,Stand Out,Information Technology,750920.0,Male,None,Active,Senior Specialist - Operations Storage Management,STORAGE OPERATIONS MANAGEMENT,India,80,0.1265294260794084,-9999.0,-9999.0
116,572660.0,On Track,Finance,1068473.0,Male,None,Active,Senior Director - Tax Consulting,TAX CONSULTING,United States of America,21,0.396045913198263,-9999.0,-9999.0
117,802862.0,On Track,Information Technology,708171.0,Male,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,Australia,95,0.404444671812226,-9999.0,-9999.0
118,670849.0,On Track,Information Technology,740143.0,Male,None,Active,Supervisor - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Canada,61,0.3065704814433381,-9999.0,-9999.0
119,1190435.0,On Track,Human Resources,1208842.0,Male,None,Active,HR Operations Coordinator,HR OPERATIONS,India,56,0.4256266078648743,-9999.0,-9999.0
120,1025259.0,Stand Out,Finance,873892.0,Female,None,Active,Leader - FP&A,FINANCIAL PLANNING & ANALYSIS,Singapore,39,0.0672624840949698,-9999.0,-9999.0
121,1110652.0,On Track,"Legal, Compliance & Risk",1175561.0,Male,None,Active,Senior Compliance Officer,COMPLIANCE,United Kingdom,21,0.3914012151267271,-9999.0,-9999.0
122,670869.0,On Track,Information Technology,868033.0,Male,None,Active,Senior Specialist - IT Product Management,IT PRODUCT MANAGEMENT,Canada,88,0.3696782362908875,-9999.0,-9999.0
123,1202226.0,On Track,Finance,872546.0,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United Arab Emirates,75,0.4159514167436183,-9999.0,-9999.0
124,1097511.0,On Track,Finance,1158859.0,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,97,0.3912541950050499,-9999.0,-9999.0
125,1097578.0,On Track,Finance,764517.0,Female,None,Active,Senior Analyst - Accounting Operations,ACCOUNTING OPERATIONS,Mexico,26,0.3570637356350363,-9999.0,-9999.0
126,646423.0,On Track,Information Technology,648779.0,Male,None,Active,Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,100,0.5054330239731079,-9999.0,-9999.0
127,1097439.0,On Track,"Legal, Compliance & Risk",789792.0,Female,None,Active,Compliance Analyst,COMPLIANCE,United States of America,6,0.5027383641465194,-9999.0,-9999.0
128,1199578.0,On Track,Human Resources,1251951.0,Female,None,Active,Lead HR Manager I,REGIONAL HR,Singapore,39,0.1330917013775031,-9999.0,-9999.0
129,806163.0,On Track,"Legal, Compliance & Risk",570436.0,Female,None,Active,Senior Legal Specialist,PARALEGALS,United States of America,3,0.3057563172996176,-9999.0,-9999.0
130,581155.0,On Track,"Legal, Compliance & Risk",740844.0,Female,None,Active,Compliance Officer,COMPLIANCE,United States of America,39,0.5005169862250276,-9999.0,-9999.0
131,1199492.0,Stand Out,Information Technology,879958.0,Female,None,Active,Senior Specialist - Digital Visualization and Data Analytics Dev,DIGITAL VISUALIZATION & DATA ANALYTICS DEVELOPMENT,Canada,90,0.5047496017476188,-9999.0,-9999.0
132,1020968.0,Stand Out,Information Technology,1014974.0,Male,None,Active,Manager - Access Management,ACCESS MANAGEMENT,United Kingdom,75,0.3346900350914613,-9999.0,-9999.0
133,646382.0,On Track,Information Technology,645366.0,Female,None,Active,Manager - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,63,0.4564396930773263,-9999.0,-9999.0
134,580930.0,On Track,Finance,577004.0,Male,None,Active,Manager - Financial Reporting,FINANCIAL REPORTING,United States of America,23,0.4539924370470665,-9999.0,-9999.0
135,645840.0,Stand Out,Finance,1158342.0,Female,None,Active,Associate II - Treasury Accounting,TREASURY ACCOUNTING,United States of America,31,0.549359818963699,-9999.0,-9999.0
136,1097801.0,On Track,Human Resources,863252.0,Male,None,Active,Lead Compensation Specialist,COMPENSATION,United States of America,3,0.2819899817388642,-9999.0,-9999.0
137,1191915.0,On Track,Information Technology,1085626.0,Female,None,Active,Analyst - Change Management,CHANGE MANAGEMENT,India,58,0.3756829911744906,-9999.0,-9999.0
138,806178.0,Stand Out,Finance,849843.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,United States of America,2,0.4347810379109261,-9999.0,-9999.0
139,580937.0,On Track,"Legal, Compliance & Risk",1022742.0,Female,None,Active,Associate General Counsel,ATTORNEYS,United States of America,95,0.1890126483606125,-9999.0,-9999.0
140,580905.0,On Track,Finance,572466.0,Male,None,Active,Expert - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,24,0.454264508809048,-9999.0,-9999.0
141,647105.0,Stand Out,Information Technology,816504.0,Male,None,Active,Senior Manager - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,77,0.4050342151528048,-9999.0,-9999.0
142,1097419.0,Stand Out,Human Resources,1122735.0,Female,None,Active,Lead Compensation Specialist,COMPENSATION,Hong Kong,31,0.1314562122751933,-9999.0,-9999.0
143,1097416.0,On Track,Information Technology,759484.0,Female,None,Active,Senior IT Business Analyst,BUSINESS ANALYSIS,Hong Kong,89,0.329330654633028,-9999.0,-9999.0
144,1020976.0,Off Track,Finance,1033250.0,Female,None,Active,Senior Specialist -Finance Business Partner,FP&A-FINANCE BUSINESS PARTNERS,United States of America,39,0.7479964554708829,-9999.0,-9999.0
145,646830.0,On Track,Information Technology,813178.0,Male,None,Active,Senior Specialist - IT Audit,IT AUDIT,Canada,38,0.332438324868045,-9999.0,-9999.0
146,1191909.0,On Track,Finance,779778.0,Female,None,Active,Accounting Supervisor,GENERAL ACCOUNTING,Kazakhstan,17,0.3822633271180451,-9999.0,-9999.0
147,1092861.0,On Track,Client & Customer Services,1151023.0,Female,None,Active,Senior Assistant I - Fiduciary,FIDUCIARY,Turkey,80,0.2934131428343854,-9999.0,-9999.0
148,572907.0,On Track,Information Technology,1250691.0,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,83,0.444014669444039,0.0,1.0
149,1025076.0,On Track,Finance,1174645.0,Male,None,Active,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,United Kingdom,77,0.3633293615150733,1.0,2.0
150,670588.0,On Track,Information Technology,753922.0,Male,None,Active,Senior Specialist - Systems Administration,SYSTEMS ADMINISTRATION,Canada,61,0.340039458437946,-9999.0,-9999.0
151,1190545.0,On Track,Finance,1212916.0,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Mexico,17,0.5281768926348367,-9999.0,-9999.0
152,1024973.0,On Track,Client & Customer Services,1245535.0,Female,None,Active,Senior Assistant I - Fiduciary,FIDUCIARY,Turkey,40,0.2718332553938959,-9999.0,-9999.0
153,1110574.0,On Track,Information Technology,1110495.0,Female,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,Australia,88,0.4304849952490625,-9999.0,-9999.0
154,1190505.0,On Track,Information Technology,840616.0,Male,None,Active,Senior Specialist - IT Product Support,IT PRODUCT SUPPORT,United States of America,19,0.4180889010246338,-9999.0,-9999.0
155,1202182.0,On Track,Finance,1196400.0,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,United States of America,29,0.4117189986008893,-9999.0,-9999.0
156,581105.0,On Track,Finance,1120350.0,Male,None,Active,Lead Specialist - Tax Operations,TAX OPERATIONS,United States of America,15,0.4262757459618506,-9999.0,-9999.0
157,646720.0,On Track,Information Technology,705425.0,Male,None,Active,Senior Manager - IT Security Operations,IT SECURITY OPERATIONS,Canada,12,0.1410836404301283,-9999.0,-9999.0
